time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23:30:07:8129,-0.0057,1.0775,-3.4477,3.612
23:30:07:8230,0.5228,0.1484,-5.0583,5.087
23:30:07:8360,1.1149,-0.8601,-7.3202,7.454
23:30:07:8430,1.4095,-1.3571,-8.6164,8.836
23:30:07:8530,1.9041,-1.7023,-9.9518,10.274
23:30:07:8640,2.1947,-1.8278,-10.4313,10.815
23:30:07:8820,2.8719,-1.5631,-11.1200,11.591
23:30:07:8840,2.9910,-1.4890,-11.1702,11.659
23:30:07:8950,3.1697,-1.3966,-11.1269,11.654
23:30:07:9060,3.0648,-1.4336,-11.0098,11.518
23:30:07:9240,2.5933,-2.1515,-10.6546,11.175
23:30:07:9260,2.5887,-2.3381,-10.5691,11.130
23:30:07:9350,2.3697,-3.3577,-10.2699,11.062
23:30:07:9430,2.1871,-4.6880,-9.8745,11.147
23:30:07:9600,1.6216,-6.5588,-9.0166,11.267
23:30:07:9630,1.7271,-6.8336,-8.7630,11.246
23:30:07:9730,1.5546,-7.8569,-7.6855,11.100
23:30:07:9840,1.5190,-8.3129,-7.1485,11.069
23:30:07:9950,1.5013,-8.1076,-6.7134,10.633
23:30:08:0050,1.5883,-7.1524,-6.2375,9.622
23:30:08:0150,1.4949,-5.5068,-4.5478,7.297
23:30:08:0280,1.3905,-3.7847,-2.0165,4.508
23:30:08:0509,1.5389,-2.5093,1.0156,3.114
23:30:08:0530,2.0859,-2.3804,3.3515,4.610
23:30:08:0540,2.4233,-5.0379,30.4793,30.988
23:30:08:0670,2.6036,-11.0618,30.5456,32.591
23:30:08:0840,2.9553,-6.7836,-0.2482,7.404
23:30:08:0859,2.3692,-4.6815,-1.3956,5.429
23:30:08:1019,-0.7941,-1.0027,-1.3507,1.860
23:30:08:1170,-4.6538,-0.2866,5.0481,6.872
23:30:08:1210,-1.8527,-2.3114,11.8958,12.259
23:30:08:1240,-0.9743,-2.4392,11.7507,12.041
23:30:08:1370,2.1253,-2.5175,10.3525,10.864
23:30:08:1510,3.7456,-0.6981,6.9619,7.936
23:30:08:1640,1.0222,3.1692,2.6447,4.252
23:30:08:1660,0.7133,3.6594,1.8200,4.149
23:30:08:1810,0.6918,3.6999,0.8191,3.852
23:30:08:1840,0.3166,3.9438,-0.4598,3.983
23:30:08:1950,-2.8846,4.4075,-2.4723,5.819
23:30:08:2050,-5.5045,4.7939,-3.6117,8.144
23:30:08:2140,-7.4701,4.8943,-5.2692,10.369
23:30:08:2430,-7.8439,4.9190,-6.0009,11.033
23:30:08:2450,-7.4221,5.3483,-6.2406,11.074
23:30:08:2460,-6.9554,6.1662,-6.2701,11.212
23:30:08:2540,-7.8385,6.7029,-6.3174,12.095
23:30:08:2640,-10.1204,6.7460,-7.3650,14.219
23:30:08:2880,-14.6145,6.4856,-5.9750,17.069
23:30:08:2900,-14.8906,6.4748,-6.2343,17.393
23:30:08:2940,-13.4625,8.7127,-5.7667,17.041
23:30:08:3050,-9.7387,11.9917,-4.8562,16.193
23:30:08:3200,-2.8557,7.0308,-3.8685,8.518
23:30:08:3290,-0.8217,4.3531,-4.4487,6.278
23:30:08:3439,3.0812,-0.6501,-5.5837,6.410
23:30:08:3459,1.4473,-1.8578,-6.8520,7.245
23:30:08:3620,-7.0348,-0.4761,-7.1174,10.019
23:30:08:3650,-8.4604,-0.6214,-7.3190,11.204
23:30:08:3810,-10.9163,0.2024,-6.8110,12.868
23:30:08:3990,-12.9766,-0.2097,-6.2786,14.417
23:30:08:4010,-11.9111,-3.1219,-6.2226,13.796
23:30:08:4030,-6.5611,-2.2429,-5.1022,8.609
23:30:08:4150,-0.2437,-1.5892,-2.5832,3.043
23:30:08:4300,5.5600,-2.1302,0.1669,5.956
23:30:08:4370,11.8158,-2.6857,3.4320,12.594
23:30:08:4480,13.1451,-3.8204,5.0604,14.594
23:30:08:4680,11.9519,-4.5166,4.9473,13.701
23:30:08:4700,11.0058,-3.8860,5.2064,12.780
23:30:08:4810,8.6932,-3.3776,5.2466,10.701
23:30:08:4850,8.6583,-3.5735,5.1767,10.702
23:30:08:4970,3.6698,-3.2357,3.6433,6.100
23:30:08:5030,1.4946,-3.1343,2.4358,4.242
23:30:08:5320,-0.4462,-1.7512,1.1038,2.118
23:30:08:5340,-0.7397,-1.9474,1.0303,2.324
23:30:08:5350,-1.5293,-2.3814,0.8905,2.967
23:30:08:5430,-1.9846,-1.6960,-0.3422,2.633
23:30:08:5610,-0.1564,-0.5717,-0.6470,0.877
23:30:08:5649,0.3793,-0.5421,-0.4688,0.811
23:30:08:5729,2.8234,-1.2924,1.7288,3.554
23:30:08:5850,3.6528,-1.9126,3.3509,5.313
23:30:08:5950,3.5807,-2.1241,3.1218,5.204
23:30:08:6040,3.8759,-1.6588,3.9738,5.794
23:30:08:6150,3.9787,-0.4170,2.8178,4.893
23:30:08:6250,2.9721,1.1520,1.6858,3.606
23:30:08:6360,1.1712,2.6250,0.9387,3.024
23:30:08:6440,0.6789,2.9554,-0.0188,3.032
23:30:08:6540,-0.8135,3.7445,-0.6267,3.883
23:30:08:6630,-1.9692,4.4107,-2.1217,5.276
23:30:08:6810,-2.9256,4.0953,-2.4079,5.579
23:30:08:6830,-2.4463,3.8927,-2.2841,5.134
23:30:08:6939,-1.0957,3.0451,-1.0706,3.409
23:30:08:7050,0.7453,2.1085,0.6127,2.319
23:30:08:7240,2.7900,1.0835,2.5876,3.956
23:30:08:7260,2.9471,1.0738,2.7959,4.202
23:30:08:7340,2.1142,0.9801,2.8700,3.697
23:30:08:7440,1.2005,1.3958,2.5939,3.181
23:30:08:7620,-0.3624,1.8871,0.7208,2.052
23:30:08:7650,-0.4723,1.9822,0.5987,2.124
23:30:08:7740,-1.1471,2.0333,0.6523,2.424
23:30:08:7840,-1.6356,1.7375,0.3252,2.408
23:30:08:7960,-1.5913,1.1887,-0.2073,1.997
23:30:08:8060,-1.2516,0.8455,-0.0625,1.512
23:30:08:8330,-0.5295,0.5548,0.4156,0.872
23:30:08:8340,-0.5204,0.4271,0.1603,0.692
23:30:08:8360,-0.3449,0.8690,-0.4435,1.035
23:30:08:8430,0.2807,1.3923,-0.1805,1.432
23:30:08:8550,1.4956,2.0362,0.1020,2.529
23:30:08:8660,1.8056,2.3368,0.3246,2.971
23:30:08:8810,1.5721,2.2625,0.5573,2.811
23:30:08:8830,1.6484,2.3017,0.6490,2.904
23:30:08:8940,1.6349,2.2327,0.9129,2.914
23:30:08:9040,1.2178,2.1677,0.4216,2.522
23:30:08:9230,0.1598,2.0706,-0.3422,2.105
23:30:08:9240,-0.1042,1.9900,-0.1817,2.001
23:30:08:9340,-0.4343,1.4720,0.3906,1.584
23:30:08:9440,-0.4879,0.8446,0.8855,1.317
23:30:08:9600,-0.7242,-0.3196,0.8516,1.163
23:30:08:9630,-0.6790,-0.3130,0.6868,1.015
23:30:08:9750,-0.9990,-0.5041,0.1238,1.126
23:30:08:9840,-1.8051,-0.8231,0.2712,2.002
23:30:08:9960,-2.2019,-1.5470,0.8769,2.830
23:30:09:0110,-1.7583,-2.4134,2.4248,3.847
23:30:09:0130,-0.6017,-3.4612,3.6221,5.046
23:30:09:0340,-0.1286,-4.2249,2.4277,4.874
23:30:09:0360,-1.1393,-5.2426,-0.6281,5.402
23:30:09:0450,-1.7569,-5.8726,-2.3341,6.559
23:30:09:0540,-1.8821,-7.3968,-4.4664,8.843
23:30:09:0650,-3.4976,-11.6682,-7.3224,14.213
23:30:09:1030,-5.1708,-34.6348,-14.5247,37.911
23:30:09:1040,-2.4216,-38.0017,-14.3559,40.695
23:30:09:1050,2.6994,-43.8693,-11.9242,45.541
23:30:09:1060,8.1084,-44.4026,1.7379,45.170
23:30:09:1240,5.8562,-17.0572,5.1349,18.751
23:30:09:1260,4.5039,-14.3779,2.4504,15.265
23:30:09:1380,1.2360,-6.5140,-2.3336,7.029
23:30:09:1460,0.1099,0.2974,-0.9131,0.967
23:30:09:1640,0.6818,7.7462,1.4119,7.903
23:30:09:1650,0.8392,8.5006,3.2729,9.147
23:30:09:1760,-0.4528,13.5823,26.2374,29.548
23:30:09:1830,0.7841,14.2788,21.4305,25.764
23:30:09:1960,4.3361,14.3663,12.6024,19.596
23:30:09:2030,6.6252,12.3927,2.0646,14.203
23:30:09:2180,6.6898,9.8177,-5.4129,13.055
23:30:09:2230,5.7882,9.1178,-6.4243,12.566
23:30:09:2360,5.6687,8.9279,-5.9577,12.138
23:30:09:2450,5.3773,9.1546,-5.2112,11.827
23:30:09:2540,5.0437,9.4087,-4.3192,11.516
23:30:09:2640,4.7305,9.5444,-3.4533,11.198
23:30:09:2800,3.8480,9.8821,-2.8846,10.990
23:30:09:2829,3.6176,10.0694,-2.8541,11.074
23:30:09:2990,3.2770,10.6544,-2.9609,11.533
23:30:09:3040,2.8699,11.1198,-2.9405,11.855
23:30:09:3210,2.1300,11.6529,-3.2818,12.292
23:30:09:3230,1.9891,11.6845,-3.3803,12.325
23:30:09:3340,1.7520,11.5161,-3.6575,12.209
23:30:09:3430,1.5579,11.1882,-3.3704,11.788
23:30:09:3650,1.3095,10.6223,-2.0067,10.889
23:30:09:3680,1.3307,10.6315,-1.8624,10.875
23:30:09:3760,1.2674,10.3806,-1.1347,10.519
23:30:09:3840,1.3654,10.0190,-0.7771,10.141
23:30:09:4060,1.4983,9.7858,-0.5658,9.916
23:30:09:4079,1.7658,9.6119,-0.3325,9.778
23:30:09:4230,2.0375,9.4141,-0.0705,9.632
23:30:09:4250,1.9912,9.2172,0.1887,9.432
23:30:09:4420,1.8164,9.0629,0.4334,9.253
23:30:09:4440,1.6859,9.0408,0.5901,9.216
23:30:09:4550,1.4906,9.0389,0.9076,9.206
23:30:09:4650,-0.2066,8.3941,7.8490,11.494
23:30:09:4970,0.1173,8.7901,3.9855,9.652
23:30:09:4990,0.3599,8.8986,2.8312,9.345
23:30:09:5000,0.8940,9.1633,0.5402,9.223
23:30:09:5110,0.9522,9.2450,0.2144,9.296
23:30:09:5280,0.7048,9.2849,-0.0021,9.312
23:30:09:5300,0.6331,9.2777,-0.2171,9.302
23:30:09:5340,0.5242,9.2782,-0.4724,9.305
23:30:09:5450,0.5137,9.2286,-0.8014,9.278
23:30:09:5610,0.7656,8.9517,-1.2077,9.065
23:30:09:5639,0.8000,8.8566,-1.3779,8.999
23:30:09:5729,1.9812,7.9063,1.1821,8.236
23:30:09:5830,10.0490,-1.1670,16.8173,19.626
23:30:09:6110,14.6405,-3.2251,-6.0032,16.149
23:30:09:6130,13.4990,-7.7491,-8.2771,17.629
23:30:09:6150,16.0856,-32.1223,13.3472,38.324
23:30:09:6230,16.3666,-49.7675,19.6631,55.958
23:30:09:6370,10.5152,-47.1539,4.1028,48.486
23:30:09:6530,2.6449,-33.3059,-2.3305,33.492
23:30:09:6550,-1.0077,-17.0788,0.7918,17.127
23:30:09:6640,-0.7332,-8.9368,0.9924,9.022
23:30:09:6889,1.5764,-6.0845,-1.9290,6.575
23:30:09:6909,2.6667,-6.7202,-1.6418,7.414
23:30:09:6959,4.6535,-8.0739,-1.9305,9.517
23:30:09:7060,3.7700,-8.9196,-3.4156,10.268
23:30:09:7340,-2.4260,-7.2589,-4.6672,8.964
23:30:09:7360,-3.0881,-6.8071,-4.8174,8.893
23:30:09:7370,-4.7076,-4.3012,-5.8080,8.625
23:30:09:7480,-6.0551,-2.3545,-7.8609,10.198
23:30:09:7690,-7.0291,0.0943,-7.3409,10.164
23:30:09:7710,-6.7494,0.2248,-7.0877,9.790
23:30:09:7840,-4.1105,0.2551,-5.4461,6.828
23:30:09:7860,-0.1507,0.2278,-3.6556,3.666
23:30:09:7970,3.3348,0.9511,-1.3145,3.709
23:30:09:8030,4.6882,1.6622,0.0390,4.974
23:30:09:8129,6.0341,1.5549,-0.5752,6.258
23:30:09:8240,7.0012,0.7523,-1.1937,7.142
23:30:09:8350,8.0886,-0.4892,0.0217,8.103
23:30:09:8430,7.8493,-2.1175,3.3192,8.781
23:30:09:8540,6.7120,-3.7439,5.6068,9.513
23:30:09:8630,4.4132,-4.7935,4.4593,7.896
23:30:09:8800,1.7057,-4.6678,1.8444,5.301
23:30:09:8840,1.3601,-4.3458,1.0465,4.672
23:30:09:8950,0.2973,-2.9376,-0.2461,2.963
23:30:09:9050,-1.0280,-0.8192,-1.1026,1.716
23:30:09:9210,-2.4994,3.2911,-1.5279,4.406
23:30:09:9230,-2.5591,3.9128,-1.5929,4.939
23:30:09:9360,-2.2735,6.2486,-1.3875,6.793
23:30:09:9440,-2.3578,8.0789,-1.1728,8.497
23:30:09:9610,-1.9773,7.3474,-1.3434,7.726
23:30:09:9630,-2.0436,6.6138,-1.2732,7.038
23:30:09:9730,-2.4973,4.1742,-1.3914,5.059
23:30:09:9840,-2.2331,3.1451,-1.8142,4.263
23:30:09:9940,-1.0491,3.5087,-2.2045,4.275
23:30:10:0040,0.6465,4.5435,-1.8446,4.946
23:30:10:0220,2.1944,5.5651,-0.8487,6.042
23:30:10:0240,2.8738,5.6975,0.1025,6.382
23:30:10:0350,2.4256,4.6500,0.6899,5.290
23:30:10:0429,1.8039,3.3920,0.4296,3.866
23:30:10:0540,1.4576,1.2610,0.5757,2.011
23:30:10:0640,0.5379,0.0638,1.6483,1.735
23:30:10:0810,-1.8950,0.3428,1.7364,2.593
23:30:10:0840,-2.2992,0.4793,1.6586,2.875
23:30:10:0950,-2.5429,1.5397,1.9264,3.542
23:30:10:1060,-2.8765,2.2375,1.6939,4.019
23:30:10:1290,-2.1070,2.3250,0.9812,3.288
23:30:10:1310,-2.1392,2.3086,1.0484,3.317
23:30:10:1370,-1.7519,2.0577,0.8409,2.830
23:30:10:1440,-1.6182,2.1021,0.2861,2.668
23:30:10:1610,-1.0349,1.9184,0.4275,2.221
23:30:10:1630,-0.6701,1.8509,0.3631,2.002
23:30:10:1739,0.9140,1.5668,0.2261,1.828
23:30:10:1840,0.8905,1.5595,0.0316,1.796
23:30:10:1950,1.1838,1.3343,-0.0483,1.784
23:30:10:2050,2.0832,1.1820,-0.2557,2.409
23:30:10:2140,0.4498,1.1333,-0.4752,1.309
23:30:10:2260,0.1662,1.2889,-0.4606,1.379
23:30:10:2360,-0.1510,0.9364,-0.0088,0.949
23:30:10:2440,-0.2306,0.4813,0.3236,0.624
23:30:10:2540,1.2824,-0.7001,-0.0832,1.463
23:30:10:2640,0.6898,-1.1880,0.2777,1.402
23:30:10:2800,1.2828,-1.0701,-0.2433,1.688
23:30:10:2829,1.0296,-0.8361,-0.1229,1.332
23:30:10:2930,0.7760,-0.4391,-0.2974,0.940
23:30:10:3040,0.4803,-0.4510,-0.1071,0.668
23:30:10:3260,0.4575,-0.2142,0.5570,0.752
23:30:10:3280,0.4770,0.0353,0.5300,0.714
23:30:10:3350,0.4313,0.4698,0.2849,0.698
23:30:10:3439,0.2563,0.5145,0.2952,0.646
23:30:10:3600,-0.0769,0.1554,0.2467,0.302
23:30:10:3630,0.1407,-0.0002,0.3126,0.343
23:30:10:3730,-0.0803,-0.3579,0.7437,0.829
23:30:10:3830,0.3488,-0.3065,0.6530,0.801
23:30:10:3950,0.7517,-0.4406,0.7341,1.139
23:30:10:4040,1.3818,-0.0676,1.0700,1.749
23:30:10:4230,1.9633,-0.1942,1.1823,2.300
23:30:10:4250,2.2205,-0.5863,1.1878,2.586
23:30:10:4360,2.6452,-1.2106,0.8438,3.029
23:30:10:4430,3.0470,-1.3056,1.1505,3.509
23:30:10:4550,3.7366,-2.1247,0.9853,4.410
23:30:10:4630,3.9946,-2.7420,1.3874,5.040
23:30:10:4800,4.2892,-2.8733,1.5516,5.391
23:30:10:4840,4.3879,-2.9969,1.6105,5.552
23:30:10:4940,5.2735,-3.2855,1.6688,6.433
23:30:10:5050,6.3015,-3.7797,1.4892,7.498
23:30:10:5210,8.0938,-4.5636,1.3213,9.385
23:30:10:5240,8.1024,-4.5216,1.3232,9.373
23:30:10:5340,8.8661,-4.9293,1.2117,10.216
23:30:10:5490,8.8058,-5.1950,1.3197,10.309
23:30:10:5699,7.4066,-4.5916,0.5927,8.735
23:30:10:5709,7.1954,-4.3505,0.4798,8.422
23:30:10:5750,6.7241,-3.7181,-0.1093,7.684
23:30:10:5910,6.2966,-3.6920,-0.4896,7.316
23:30:10:6210,5.7712,-2.9649,-1.2453,6.607
23:30:10:6240,5.4179,-2.6001,-1.7501,6.259
23:30:10:6250,4.7451,-1.8440,-2.3010,5.587
23:30:10:6270,4.2266,-1.5117,-2.5563,5.166
23:30:10:6360,2.9615,-1.3396,-2.7078,4.231
23:30:10:6440,2.6050,-0.9408,-2.5715,3.779
23:30:10:6540,1.9978,-0.3511,-2.9958,3.618
23:30:10:6650,-0.2494,-0.8576,-2.7701,2.910
23:30:10:6810,-3.9344,0.2577,-2.7908,4.831
23:30:10:6840,-4.7907,0.7266,-3.3788,5.907
23:30:10:6929,-7.7444,1.3673,-5.4975,9.595
23:30:10:7030,-5.3767,4.0891,0.9420,6.820
23:30:10:7210,-3.1039,6.1095,4.3343,8.108
23:30:10:7230,-3.1236,6.7997,5.0240,9.013
23:30:10:7330,-3.0644,7.0020,5.3563,9.333
23:30:10:7430,-8.5854,7.5342,3.1780,11.856
23:30:10:7670,-8.5447,7.6430,3.4047,11.959
23:30:10:7690,-14.2548,8.5162,2.6011,16.807
23:30:10:7750,-14.8687,7.4618,2.2952,16.794
23:30:10:7840,-14.5292,5.4277,1.4370,15.576
23:30:10:7950,-14.0180,4.0110,-1.0570,14.619
23:30:10:8050,-13.5959,3.7243,-2.8825,14.388
23:30:10:8230,-12.8001,3.8089,-4.0994,13.970
23:30:10:8250,-11.4370,4.0854,-4.7644,13.046
23:30:10:8380,-9.3418,4.2067,-4.9270,11.368
23:30:10:8430,-7.8404,4.5034,-4.5060,10.102
23:30:10:8550,-6.8364,5.0853,-3.8140,9.335
23:30:10:8710,-6.5254,5.6683,-3.2641,9.239
23:30:10:8910,-7.1136,6.5477,-2.0344,9.880
23:30:10:8920,-6.9894,6.8640,-1.4473,9.903
23:30:10:8930,-6.8457,7.3140,-0.3056,10.023
23:30:10:9040,-6.1966,7.7152,0.6507,9.917
23:30:10:9210,-4.9747,7.7146,1.5566,9.310
23:30:10:9380,-4.5754,7.8052,1.9234,9.250
23:30:10:9400,-4.0114,7.8337,2.3920,9.120
23:30:10:9440,-3.7857,7.8179,2.5799,9.061
23:30:10:9620,-3.8466,7.7831,2.7536,9.108
23:30:10:9640,-3.7284,7.7703,2.7883,9.058
23:30:10:9740,-4.0237,8.0922,-0.0227,9.037
23:30:10:9830,-4.8892,8.2613,-3.6247,10.261
23:30:10:9980,-6.0742,8.6147,-7.2974,12.820
23:30:11:0130,-6.0821,7.8770,-7.8035,12.647
23:30:11:0150,-4.8319,6.4815,-5.0055,9.509
23:30:11:0300,-3.1248,4.6774,-2.1707,6.030
23:30:11:0450,-1.4491,2.4601,-1.6927,3.319
23:30:11:0480,-0.5365,1.0801,-0.9589,1.541
23:30:11:0610,0.6632,-0.4526,-1.1355,1.391
23:30:11:0640,2.0999,-3.2186,0.8376,3.933
23:30:11:0810,11.8143,-9.8312,-2.9850,15.657
23:30:11:0840,19.9730,-17.2077,-6.7186,27.206
23:30:11:0950,38.5152,-32.1275,-25.0709,56.073
23:30:11:1130,26.1803,-33.0486,-19.4297,46.423
23:30:11:1240,5.6538,-24.0540,-7.1322,25.718
23:30:11:1260,4.1569,-20.4946,-7.0182,22.058
23:30:11:1360,0.8583,-12.3628,-5.6155,13.605
23:30:11:1530,-0.8850,-6.7404,-7.0297,9.779
23:30:11:1719,-6.4324,-1.9287,-21.1559,22.196
23:30:11:1750,-7.1672,-1.3213,-21.9138,23.094
23:30:11:1760,-6.8819,0.3598,-10.0899,12.219
23:30:11:1960,-4.4489,-0.1267,1.7166,4.770
23:30:11:2050,-3.1712,-1.4773,7.6086,8.374
23:30:11:2060,-2.4805,-2.1035,5.9223,6.757
23:30:11:2200,-2.7349,-0.9828,-3.3130,4.407
23:30:11:2270,-3.7166,0.0280,-15.7262,16.159
23:30:11:2370,-7.2028,1.1539,-21.3759,22.586
23:30:11:2530,-7.6561,1.2879,-15.3098,17.166
23:30:11:2550,-5.7005,0.7043,-7.4525,9.409
23:30:11:2680,-3.4500,-0.1616,-3.1156,4.651
23:30:11:2859,-0.5609,-1.3604,-2.0936,2.559
23:30:11:2880,-0.1399,-1.6260,-1.7876,2.421
23:30:11:2960,0.4188,-2.3490,-0.8611,2.537
23:30:11:3040,0.7605,-3.1882,0.0158,3.278
23:30:11:3200,2.0672,-3.7302,0.7457,4.329
23:30:11:3230,2.1345,-3.6902,0.6191,4.308
23:30:11:3370,2.9237,-3.3333,0.2981,4.444
23:30:11:3459,3.4850,-2.6766,0.4041,4.413
23:30:11:3610,3.8252,-1.0821,1.2856,4.178
23:30:11:3630,3.5949,-0.8173,1.3989,3.943
23:30:11:3740,3.3454,0.2241,1.7812,3.797
23:30:11:3830,3.1586,1.1060,1.8833,3.840
23:30:11:3950,2.7621,1.5452,2.0846,3.790
23:30:11:4040,2.5275,1.4946,2.2038,3.671
23:30:11:4160,2.3180,1.2057,1.9326,3.250
23:30:11:4360,2.0358,0.7963,1.5609,2.686
23:30:11:4380,1.5587,0.3925,1.1774,1.992
23:30:11:4430,1.3349,0.1210,0.9799,1.660
23:30:11:4550,0.8431,-0.1810,0.5181,1.006
23:30:11:4640,0.2724,-0.2866,0.2832,0.486
23:30:11:4800,-1.0351,-0.2546,0.2471,1.094
23:30:11:4840,-1.1798,-0.1714,0.2377,1.216
23:30:11:4940,-1.6590,-0.0312,0.1638,1.667
23:30:11:5040,-1.9415,0.1830,-0.0485,1.951
23:30:11:5210,-2.2276,0.5656,-0.4764,2.347
23:30:11:5240,-2.1883,0.6368,-0.5492,2.344
23:30:11:5380,-2.1407,0.6317,-0.5451,2.298
23:30:11:5470,-1.8393,0.8562,-0.8140,2.186
23:30:11:5610,-1.2364,0.8059,-1.0064,1.786
23:30:11:5639,-1.1357,0.7903,-1.0488,1.736
23:30:11:5740,-0.8720,0.8193,-1.1600,1.667
23:30:11:5840,-0.7093,0.8078,-1.1983,1.610
23:30:11:5950,-0.5687,0.8196,-1.3852,1.707
23:30:11:6030,-0.4773,0.8520,-1.7948,2.043
23:30:11:6160,-0.5196,0.9877,-2.2887,2.546
23:30:11:6350,-0.5970,1.1285,-2.5889,2.887
23:30:11:6370,-0.4119,1.2293,-2.6443,2.945
23:30:11:6450,-0.0867,1.3618,-2.6272,2.960
23:30:11:6560,0.4760,1.7245,-2.6616,3.207
23:30:11:6640,1.0790,1.8524,-2.3696,3.195
23:30:11:6800,1.6876,1.7766,-1.2336,2.743
23:30:11:6830,1.7271,1.6820,-1.0212,2.618
23:30:11:6939,1.9000,1.2046,-0.2915,2.269
23:30:11:7030,1.9678,0.6594,0.3096,2.098
23:30:11:7210,1.8399,-0.0963,1.0843,2.138
23:30:11:7230,1.7387,-0.2495,1.2365,2.148
23:30:11:7400,1.6422,-0.4705,1.6687,2.388
23:30:11:7490,1.5288,-0.4657,2.0642,2.611
23:30:11:7620,1.1311,-0.0079,3.1218,3.320
23:30:11:7630,1.0654,0.0605,3.2919,3.461
23:30:11:7750,0.8025,0.3528,3.8153,3.915
23:30:11:7830,0.6115,0.5345,4.1075,4.187
23:30:11:7950,0.4420,0.7050,4.2109,4.292
23:30:11:8030,0.3645,0.7786,4.1732,4.261
23:30:11:8139,0.2925,0.8613,3.9823,4.085
23:30:11:8370,0.2830,0.9302,3.6810,3.807
23:30:11:8390,0.2783,0.9134,3.2782,3.414
23:30:11:8450,0.3175,0.9078,3.1216,3.266
23:30:11:8540,0.3951,0.8416,2.9676,3.110
23:30:11:8640,0.5049,0.7270,2.8695,3.003
23:30:11:8800,0.5638,0.5409,2.7104,2.821
23:30:11:8830,0.5966,0.4805,2.7037,2.810
23:30:11:8940,0.5323,0.3847,2.6557,2.736
23:30:11:9030,0.4743,0.3285,2.5758,2.640
23:30:11:9200,0.3114,0.3677,2.4754,2.522
23:30:11:9230,0.3015,0.3338,2.4546,2.495
23:30:11:9400,0.2229,0.3064,2.2418,2.274
23:30:11:9430,0.0006,0.4170,1.9464,1.991
23:30:11:9610,-0.3874,0.5497,1.5273,1.669
23:30:11:9630,-0.4097,0.5192,1.4922,1.632
23:30:11:9760,-0.5163,0.4830,1.2758,1.459
23:30:11:9840,-0.5752,0.4465,1.0550,1.282
23:30:11:9950,-0.6515,0.3636,0.7127,1.032
23:30:12:0060,-0.6702,0.3273,0.5208,0.910
23:30:12:0160,-0.7960,0.2897,0.4614,0.965
23:30:12:0330,-0.9326,0.2039,0.4180,1.042
23:30:12:0370,-1.0456,0.1092,0.2951,1.092
23:30:12:0450,-1.1102,-0.0386,0.1957,1.128
23:30:12:0540,-1.1754,-0.2532,0.0165,1.202
23:30:12:0630,-1.2174,-0.4121,-0.1207,1.291
23:30:12:0800,-1.2769,-0.3695,-0.3941,1.386
23:30:12:0840,-1.2142,-0.3783,-0.4286,1.342
23:30:12:0930,-1.0164,-0.2876,-0.3300,1.107
23:30:12:1040,-0.7058,-0.2799,-0.2944,0.814
23:30:12:1210,-0.1952,-0.4065,-0.4434,0.632
23:30:12:1330,-0.1436,-0.4817,-0.4704,0.688
23:30:12:1350,0.0570,-0.5671,-0.7073,0.908
23:30:12:1440,0.1649,-0.5155,-1.0010,1.138
23:30:12:1600,0.3628,-0.2409,-1.5909,1.649
23:30:12:1630,0.3378,-0.2577,-1.6638,1.717
23:30:12:1739,0.5074,-0.0565,-1.7787,1.850
23:30:12:1840,0.7634,0.1242,-1.6967,1.865
23:30:12:1970,0.9701,0.3380,-1.6118,1.911
23:30:12:2030,1.1498,0.5522,-1.6890,2.117
23:30:12:2140,1.3377,0.7728,-1.9013,2.450
23:30:12:2240,1.5490,1.1205,-2.0948,2.836
23:30:12:2440,1.5264,1.0851,-2.0896,2.806
23:30:12:2460,2.5039,1.9919,-9.3152,9.849
23:30:12:2530,1.5783,2.5244,-9.0203,9.499
23:30:12:2630,-0.1645,2.2306,2.7858,3.573
23:30:12:2800,0.0133,1.1822,-2.9362,3.165
23:30:12:2829,-0.2558,0.7328,-1.7031,1.872
23:30:12:2930,-0.2251,0.8614,-0.7308,1.152
23:30:12:3030,0.1374,0.8529,0.3082,0.917
23:30:12:3210,0.4038,0.3129,-0.0453,0.513
23:30:12:3230,0.3392,0.2650,-0.0106,0.431
23:30:12:3340,0.3043,0.3975,-0.1224,0.515
23:30:12:3430,0.2051,0.3776,-0.0717,0.436
23:30:12:3630,0.2068,0.3521,-0.0308,0.410
23:30:12:3650,0.2019,0.3512,-0.0305,0.406
23:30:12:3760,0.2127,0.2507,-0.1569,0.364
23:30:12:3840,0.1969,0.1405,-0.3475,0.423
23:30:12:3950,0.2303,0.0339,-0.6167,0.659
23:30:12:4040,0.3294,-0.0407,-0.7084,0.782
23:30:12:4150,0.4613,-0.1270,-0.6897,0.839
23:30:12:4330,0.5709,-0.1469,-0.6523,0.879
23:30:12:4350,1.0174,-0.1343,-0.4050,1.103
23:30:12:4430,1.2529,-0.1455,-0.2523,1.286
23:30:12:4530,1.7982,-0.2479,-0.1088,1.818
23:30:12:4640,1.7189,-0.1947,-0.1131,1.734
23:30:12:4810,1.9512,-0.7803,-0.8083,2.251
23:30:12:4850,1.8269,-0.6792,-1.4690,2.441
23:30:12:4950,0.9125,-0.1907,-3.2047,3.337
23:30:12:5030,0.0585,0.5343,-3.6542,3.694
23:30:12:5200,-0.7420,1.3052,-1.9576,2.467
23:30:12:5230,-0.6950,1.4442,-1.5521,2.231
23:30:12:5350,-0.6609,1.5906,-1.1438,2.068
23:30:12:5430,-0.5609,1.6277,-1.2654,2.137
23:30:12:5610,-0.6194,1.3842,-1.1692,1.915
